primary_date,transaction_id,player,typeof,from-franchise,from-team,to-franchise,to-team,info
19550714,59978,wighb101,T ,INDINS,CLE,ORLS,BAL,
19550714,59978,everh101,T ,ORLS,BAL,INDINS,CLE,
19550716,59979,nortr101,T ,Charleston,Charleston,GIANTS,NY1,
19550716,59979,Floyd Melliere,T ,Charleston,Charleston,GIANTS,NY1,
19550716,59979,Guilford Dickens,T ,GIANTS,NY1,Charleston,Charleston,
19550730,59980,lopae101,T ,YANKS,NYA,ORLS,BAL,
19550730,59980,mcdoj104,T ,ORLS,BAL,YANKS,NYA,
19550826,59981,coang101,T ,WSOX,CHA,GIANTS,NY1,
19550826,59981,nortr101,T ,GIANTS,NY1,WSOX,CHA,
19550900,59982,bevah101,T ,ATLTCS,KC1,REDS,CIN,
19550900,59982,noblr101,T ,REDS,CIN,ATLTCS,KC1,
19550900,59983,murfr101,T ,GIANTS,NY1,BRAVES,MLN,
19551200,59983,wallm101,T ,BRAVES,MLN,GIANTS,NY1,
19550908,59984,flowb101,T ,TIGRS,DET,CARDS,SLN,
19550908,59984,tiefb101,T ,CARDS,SLN,TIGRS,DET,
19550910,59985,kretl101,P ,Seattle,Seattle,ATLTCS,KC1,$100000
19550910,59985,ginsj101,P ,Seattle,Seattle,ATLTCS,KC1,
19550910,59986,balcb101,M ,Seattle,Seattle,REDS,CIN,
19550910,59986,haydl101,M ,Seattle,Seattle,REDS,CIN,
19550921,59987,bradb106,P ,SanFrancisco,SanFrancisco,ATLTCS,KC1,$75000
19550921,59987,baxem101,P ,SanFrancisco,SanFrancisco,ATLTCS,KC1,
19550921,59987,meltd101,P ,SanFrancisco,SanFrancisco,ATLTCS,KC1,
19550922,59988,PTBNL/Cash,T ,CUBS,CHN,Sacramento,Sacramento,$
19550922,59988,brigj101,T ,Sacramento,Sacramento,CUBS,CHN,
19550922,59988,myerr101,T ,Sacramento,Sacramento,CUBS,CHN,
19560000,59988,churb101,T ,CUBS,CHN,Sacramento,Sacramento,
19560000,59988,stanj105,T ,CUBS,CHN,Sacramento,Sacramento,
19551003,59989,beamc102,M ,Oakland,Oakland,ORLS,BAL,
19551003,59989,besaf101,M ,Oakland,Oakland,ORLS,BAL,
19551012,59990,PTBNL/Cash,T ,ATLTCS,KC1,Toronto,Toronto,$60000
19551012,59990,fricm101,T ,ATLTCS,KC1,Toronto,Toronto,
19551012,59990,crimj101,T ,Toronto,Toronto,ATLTCS,KC1,
19551018,59991,abrac101,T ,ORLS,BAL,WSOX,CHA,
19551018,59991,adamb103,T ,WSOX,CHA,ORLS,BAL,
19551025,59992,busbj101,T ,WSOX,CHA,INDINS,CLE,
19551025,59992,carrc105,T ,WSOX,CHA,INDINS,CLE,
19551025,59992,dobyl101,T ,INDINS,CLE,WSOX,CHA,
19551108,59993,vernm101,T ,TWINS,WS1,RSOX,BOS,
19551108,59993,portb102,T ,TWINS,WS1,RSOX,BOS,
19551108,59993,schmj101,T ,TWINS,WS1,RSOX,BOS,
19551108,59993,umpht101,T ,TWINS,WS1,RSOX,BOS,
19551108,59993,olsok101,T ,RSOX,BOS,TWINS,WS1,
19551108,59993,brodd101,T ,RSOX,BOS,TWINS,WS1,
19551108,59993,clevt101,T ,RSOX,BOS,TWINS,WS1,
19551108,59993,chrin101,T ,RSOX,BOS,TWINS,WS1,
19551108,59993,Al Curtis,T ,RSOX,BOS,TWINS,WS1,
19551128,59994,landh101,T ,REDS,CIN,CUBS,CHN,
19551128,59994,jeffh101,T ,CUBS,CHN,REDS,CIN,
19551130,59995,trucv101,T ,WSOX,CHA,TIGRS,DET,
19551130,59995,philb102,T ,TIGRS,DET,WSOX,CHA,
19551209,59996,jackr102,T ,CUBS,CHN,DOGRS,BRO,
19551209,59996,elstd101,T ,CUBS,CHN,DOGRS,BRO,
19551209,59996,hoakd101,T ,DOGRS,BRO,CUBS,CHN,
19551209,59996,meyer101,T ,DOGRS,BRO,CUBS,CHN,
19551209,59996,moryw101,T ,DOGRS,BRO,CUBS,CHN,
19551230,59997,PTBNL/Cash,T ,TIGRS,DET,DOGRS,BRO,$
19551230,59997,crisl101,T ,TIGRS,DET,DOGRS,BRO,
19551230,59997,wojep101,T ,DOGRS,BRO,TIGRS,DET,
19560131,59998,collj102,T ,REDS,CIN,CARDS,SLN,
19560131,59998,lawrb103,T ,CARDS,SLN,REDS,CIN,
19560131,59998,senes101,T ,CARDS,SLN,REDS,CIN,
19560208,59999,mcdem102,T ,TWINS,WS1,YANKS,NYA,
19560208,59999,klinb104,T ,TWINS,WS1,YANKS,NYA,
19560208,59999,berbl101,T ,YANKS,NYA,TWINS,WS1,
19560208,59999,wiesb101,T ,YANKS,NYA,TWINS,WS1,
19560208,59999,plewh101,T ,YANKS,NYA,TWINS,WS1,
19560208,59999,tettd101,T ,YANKS,NYA,TWINS,WS1,
19560402,59999,herzw101,T ,YANKS,NYA,TWINS,WS1,
19560330,60000,saueh101,T ,CUBS,CHN,CARDS,SLN,
19560330,60000,whisp101,T ,CARDS,SLN,CUBS,CHN,
19560409,60001,crowg101,T ,BRAVES,MLN,REDS,CIN,
19560409,60001,hazlb101,T ,REDS,CIN,BRAVES,MLN,
19560510,60001,valec101,T ,REDS,CIN,BRAVES,MLN,
19560416,60002,PTBNL/Cash,T ,ATLTCS,KC1,DOGRS,BRO,$
19560416,60002,wheal101,T ,ATLTCS,KC1,DOGRS,BRO,
19560416,60002,safft101,T ,ATLTCS,KC1,DOGRS,BRO,
19560416,60002,thomt106,T ,DOGRS,BRO,ATLTCS,KC1,
19560417,60003,PTBNL/Cash,T ,PHILS,PHI,Buffalo,Buffalo,$
19560417,60003,Louis Heyman,T ,PHILS,PHI,Buffalo,Buffalo,
19560417,60003,pilld101,T ,Buffalo,Buffalo,PHILS,PHI,
19560501,60004,lapap102,T ,CARDS,SLN,REDS,CIN,
19560501,60004,smitm102,T ,REDS,CIN,CARDS,SLN,
19560507,60005,surkm101,T ,PIRATS,PIT,CARDS,SLN,
19560507,60005,arrol101,T ,CARDS,SLN,PIRATS,PIT,
19560511,60006,dickm101,T ,PHILS,PHI,CARDS,SLN,
19560511,60006,wehmh101,T ,PHILS,PHI,CARDS,SLN,
19560511,60006,haddh101,T ,CARDS,SLN,PHILS,PHI,
19560511,60006,flowb101,T ,CARDS,SLN,PHILS,PHI,
19560511,60006,mills101,T ,CARDS,SLN,PHILS,PHI,
19560513,60007,everh101,T ,INDINS,CLE,ORLS,BAL,
19560513,60007,poped101,T ,ORLS,BAL,INDINS,CLE,
19560514,60008,morgb102,T ,PHILS,PHI,CARDS,SLN,
19560514,60008,hemus101,T ,CARDS,SLN,PHILS,PHI,
19560515,60009,hatff101,T ,TIGRS,DET,WSOX,CHA,
19560515,60009,delsj101,T ,TIGRS,DET,WSOX,CHA,
19560515,60009,kennb104,T ,WSOX,CHA,TIGRS,DET,
19560515,60009,bridj101,T ,WSOX,CHA,TIGRS,DET,
19560515,60009,byrdh101,T ,WSOX,CHA,TIGRS,DET,
19560515,60010,wardp101,T ,PIRATS,PIT,INDINS,CLE,
19560515,60010,foilh101,T ,INDINS,CLE,PIRATS,PIT,
19560516,60011,frazj101,T ,CARDS,SLN,REDS,CIN,
19560516,60011,grama101,T ,CARDS,SLN,REDS,CIN,
19560516,60011,harmc101,T ,REDS,CIN,CARDS,SLN,
19560517,60012,littd102,T ,PIRATS,PIT,CARDS,SLN,
19560517,60012,delgb101,T ,PIRATS,PIT,CARDS,SLN,
19560517,60012,virdb101,T ,CARDS,SLN,PIRATS,PIT,
19560521,60013,niemb101,T ,WSOX,CHA,ORLS,BAL,
19560521,60013,fornm101,T ,WSOX,CHA,ORLS,BAL,
19560521,60013,johnc103,T ,WSOX,CHA,ORLS,BAL,
19560521,60013,kellg102,T ,WSOX,CHA,ORLS,BAL,
19560521,60013,wilsj104,T ,ORLS,BAL,WSOX,CHA,
19560521,60013,phild102,T ,ORLS,BAL,WSOX,CHA,
19560528,60014,PTBNL/Cash,T ,CARDS,SLN,PIRATS,PIT,$
19560528,60014,atwet101,T ,PIRATS,PIT,CARDS,SLN,
19561012,60014,randd101,T ,CARDS,SLN,PIRATS,PIT,
19560614,60016,PTBNL/Cash,T ,ATLTCS,KC1,YANKS,NYA,$
19560614,60016,robie101,T ,YANKS,NYA,ATLTCS,KC1,
19560614,60016,skizl101,T ,YANKS,NYA,ATLTCS,KC1,
19560614,60016,burtm101,T ,ATLTCS,KC1,YANKS,NYA,
19560614,60016,rennb101,T ,ATLTCS,KC1,YANKS,NYA,
19560623,60017,jacos101,T ,ATLTCS,KC1,PIRATS,PIT,
19560623,60017,mcmaj102,T ,PIRATS,PIT,ATLTCS,KC1,
19560623,60017,robec102,T ,PIRATS,PIT,ATLTCS,KC1,
19560704,60018,shear101,T ,DOGRS,BRO,BRAVES,MLN,
19560704,60018,Jim Frey,T ,BRAVES,MLN,DOGRS,BRO,
19560711,60019,lasot101,T ,ATLTCS,KC1,YANKS,NYA,
19560711,60019,burnw101,T ,YANKS,NYA,ATLTCS,KC1,
19560815,60021,PTBNL/Cash,T ,TWINS,WS1,Orlando,Orlando,$250 plus 2 players
19560815,60021,pleib101,T ,Orlando,Orlando,TWINS,WS1,
19560817,60022,ginsj101,T ,ATLTCS,KC1,ORLS,BAL,
19560817,60022,smith106,T ,ORLS,BAL,ATLTCS,KC1,
19560917,60023,pisoj101,T ,ORLS,BAL,ATLTCS,KC1,
19560921,60023,durer101,T ,ORLS,BAL,ATLTCS,KC1,
19561011,60023,cecca101,T ,ATLTCS,KC1,ORLS,BAL,
19561011,60023,pilaa101,T ,ATLTCS,KC1,ORLS,BAL,
19561001,60024,PTBNL/Cash,T ,CARDS,SLN,Toronto,Toronto,$
19561001,60024,pearj101,T ,CARDS,SLN,Toronto,Toronto,
19561001,60024,barnf102,T ,Toronto,Toronto,CARDS,SLN,
19570321,60024,nelsr103,T ,CARDS,SLN,Toronto,Toronto,
19561002,60025,PTBNL/Cash,T ,CARDS,SLN,Toronto,Toronto,$
19561002,60025,jok-s101,T ,CARDS,SLN,Toronto,Toronto,
19561002,60025,lovel102,T ,Toronto,Toronto,CARDS,SLN,
19561011,60026,mills101,T ,PHILS,PHI,GIANTS,NY1,
19561011,60026,hearj102,T ,GIANTS,NY1,PHILS,PHI,
19561015,60027,PTBNL/Cash,T ,BRAVES,MLN,Toronto,Toronto,cash and 2 players
19561015,60027,danij102,T ,BRAVES,MLN,Toronto,Toronto,
19561015,60027,sawac101,T ,Toronto,Toronto,BRAVES,MLN,
19561113,60028,singe101,T ,REDS,CIN,CUBS,CHN,
19561113,60028,jablr101,T ,REDS,CIN,CUBS,CHN,
19561113,60028,hoakd101,T ,CUBS,CHN,REDS,CIN,
19561113,60028,hackw102,T ,CUBS,CHN,REDS,CIN,
19561113,60028,whisp101,T ,CUBS,CHN,REDS,CIN,
19561119,60029,ennid101,T ,PHILS,PHI,CARDS,SLN,
19561119,60029,morgb102,T ,CARDS,SLN,PHILS,PHI,
19561119,60029,repur101,T ,CARDS,SLN,PHILS,PHI,
19561205,60030,PTBNL/Cash,T ,TIGRS,DET,ATLTCS,KC1,$20000
19561205,60030,finij101,T ,ATLTCS,KC1,TIGRS,DET,
19561205,60030,crimj101,T ,ATLTCS,KC1,TIGRS,DET,
19561205,60030,harrb102,T ,ATLTCS,KC1,TIGRS,DET,
19561205,60030,robie101,T ,ATLTCS,KC1,TIGRS,DET,
19561205,60030,garvn102,T ,TIGRS,DET,ATLTCS,KC1,
19561205,60030,hostg101,T ,TIGRS,DET,ATLTCS,KC1,
19561205,60030,trucv101,T ,TIGRS,DET,ATLTCS,KC1,
19561205,60030,belaw101,T ,TIGRS,DET,ATLTCS,KC1,
19561206,60031,tiefb101,T ,TIGRS,DET,Toronto,Toronto,
19561206,60031,robej103,T ,TIGRS,DET,Toronto,Toronto,
19561206,60031,wilsa103,T ,Toronto,Toronto,TIGRS,DET,
19561206,60031,Donald Griffin,T ,Toronto,Toronto,TIGRS,DET,
19561211,60032,PTBNL/Cash,T ,YANKS,NYA,CUBS,CHN,cash and another player to be named
19561211,60032,silvc101,T ,YANKS,NYA,CUBS,CHN,
19561214,60032,chith101,T ,CUBS,CHN,YANKS,NYA,
19561211,60033,landh101,T ,CUBS,CHN,CARDS,SLN,
19561211,60033,davij103,T ,CUBS,CHN,CARDS,SLN,
19561211,60033,jones105,T ,CUBS,CHN,CARDS,SLN,
19561211,60033,mikse101,T ,CUBS,CHN,CARDS,SLN,
19561211,60033,pohot101,T ,CARDS,SLN,CUBS,CHN,
19561211,60033,collj102,T ,CARDS,SLN,CUBS,CHN,
19561211,60033,kattr101,T ,CARDS,SLN,CUBS,CHN,
19561211,60033,Wally Lammers,T ,CARDS,SLN,CUBS,CHN,
19561213,60034,PTBNL/Cash,T ,GIANTS,NY1,DOGRS,BRO,$30000
19561213,60034,littd102,T ,GIANTS,NY1,DOGRS,BRO,
19561213,60034,robij103,T ,DOGRS,BRO,GIANTS,NY1,
19561213,60034,PTBNL/Cash,Tv,DOGRS,BRO,GIANTS,NY1,$30000
19561213,60034,littd102,Tv,DOGRS,BRO,GIANTS,NY1,
19561213,60034,robij103,Tn,GIANTS,NY1,DOGRS,BRO,
19570100,60035,PTBNL/Cash,T ,CUBS,CHN,RSOX,BOS,$
19570100,60035,kellf102,T ,CUBS,CHN,RSOX,BOS,
19570100,60035,henrb101,T ,RSOX,BOS,CUBS,CHN,
19570212,60036,PTBNL/Cash,T ,TIGRS,DET,BRAVES,MLN,$
19570212,60036,kingc102,T ,TIGRS,DET,BRAVES,MLN,
19570212,60036,dittj101,T ,BRAVES,MLN,TIGRS,DET,
19570219,60037,norei101,T ,YANKS,NYA,ATLTCS,KC1,
19570219,60037,grafm101,T ,YANKS,NYA,ATLTCS,KC1,
19570219,60037,mcdem102,T ,YANKS,NYA,ATLTCS,KC1,
19570219,60037,morgt101,T ,YANKS,NYA,ATLTCS,KC1,
19570219,60037,coler101,T ,YANKS,NYA,ATLTCS,KC1,
19570219,60037,huntb105,T ,YANKS,NYA,ATLTCS,KC1,
19570219,60037,ditma101,T ,ATLTCS,KC1,YANKS,NYA,
19570219,60037,shanb102,T ,ATLTCS,KC1,YANKS,NYA,
19570219,60037,mcmaj102,T ,ATLTCS,KC1,YANKS,NYA,
19570219,60037,belaw101,T ,ATLTCS,KC1,YANKS,NYA,
19570404,60037,robec102,T ,ATLTCS,KC1,YANKS,NYA,
19570405,60037,urbaj101,T ,YANKS,NYA,ATLTCS,KC1,
19570604,60037,boyec102,T ,ATLTCS,KC1,YANKS,NYA,
19570226,60038,lockw101,T ,CARDS,SLN,GIANTS,NY1,
19570226,60038,wilhh101,T ,GIANTS,NY1,CARDS,SLN,
19570314,60039,rennb101,T ,YANKS,NYA,RSOX,BOS,
19570314,60039,grbae101,T ,RSOX,BOS,YANKS,NYA,
19570314,60039,windg101,T ,RSOX,BOS,YANKS,NYA,
19570403,60040,coled101,T ,PIRATS,PIT,BRAVES,MLN,
19570403,60040,pendj101,T ,BRAVES,MLN,PIRATS,PIT,
19570405,60041,PTBNL/Cash,T ,PHILS,PHI,DOGRS,BRO,$75000
19570405,60041,negrr101,T ,PHILS,PHI,DOGRS,BRO,
19570405,60041,harkt101,T ,PHILS,PHI,DOGRS,BRO,
19570405,60041,valoe101,T ,PHILS,PHI,DOGRS,BRO,
19570405,60041,Melvin Geho,T ,PHILS,PHI,DOGRS,BRO,
19570405,60041,fernc102,T ,DOGRS,BRO,PHILS,PHI,
19570408,60041,flowb101,T ,PHILS,PHI,DOGRS,BRO,
19570416,60042,littd102,T ,GIANTS,NY1,CUBS,CHN,
19570416,60042,lennb102,T ,GIANTS,NY1,CUBS,CHN,
19570416,60042,jablr101,T ,CUBS,CHN,GIANTS,NY1,
19570416,60042,kattr101,T ,CUBS,CHN,GIANTS,NY1,
19570420,60043,delgb101,T ,CARDS,SLN,CUBS,CHN,
19570420,60043,mayee102,T ,CARDS,SLN,CUBS,CHN,
19570420,60043,kingj101,T ,CUBS,CHN,CARDS,SLN,
19570429,60044,bollm101,T ,RSOX,BOS,TWINS,WS1,
19570429,60044,kemmr101,T ,RSOX,BOS,TWINS,WS1,
19570429,60044,throf101,T ,RSOX,BOS,TWINS,WS1,
19570429,60044,chakb101,T ,TWINS,WS1,RSOX,BOS,
19570429,60044,stond102,T ,TWINS,WS1,RSOX,BOS,
19570430,60045,philj101,T ,TIGRS,DET,RSOX,BOS,
19570430,60045,olsok101,T ,RSOX,BOS,TIGRS,DET,
19570501,60046,fondd101,T ,CUBS,CHN,PIRATS,PIT,
19570501,60046,bakeg101,T ,CUBS,CHN,PIRATS,PIT,
19570501,60046,longd101,T ,PIRATS,PIT,CUBS,CHN,
19570501,60046,walll101,T ,PIRATS,PIT,CUBS,CHN,
19570510,60047,gorbg101,T ,PHILS,PHI,CARDS,SLN,
19570510,60047,harmc101,T ,CARDS,SLN,PHILS,PHI,
19570515,60048,brodd101,T ,TWINS,WS1,INDINS,CLE,
19570515,60048,tettd101,T ,TWINS,WS1,INDINS,CLE,
19570515,60048,usheb101,T ,INDINS,CLE,TWINS,WS1,
19570523,60049,elstd101,T ,DOGRS,BRO,CUBS,CHN,
19570523,60049,valev101,T ,CUBS,CHN,DOGRS,BRO,
19570523,60049,collj102,T ,CUBS,CHN,DOGRS,BRO,
19570613,60050,willd104,T ,ORLS,BAL,INDINS,CLE,
19570613,60050,busbj101,T ,INDINS,CLE,ORLS,BAL,
19570614,60051,torge101,T ,TIGRS,DET,WSOX,CHA,
19570614,60051,phild102,T ,WSOX,CHA,TIGRS,DET,
19570614,60052,fornm101,T ,ORLS,BAL,RSOX,BOS,
19570614,60052,goodb101,T ,RSOX,BOS,ORLS,BAL,
19570615,60053,ocond101,T ,BRAVES,MLN,GIANTS,NY1,
19570615,60053,cronr101,T ,BRAVES,MLN,GIANTS,NY1,
19570615,60053,thomb105,T ,BRAVES,MLN,GIANTS,NY1,
19570615,60053,schor101,T ,GIANTS,NY1,BRAVES,MLN,
19570615,60054,durer101,T ,ATLTCS,KC1,YANKS,NYA,
19570615,60054,pisoj101,T ,ATLTCS,KC1,YANKS,NYA,
19570615,60054,simph101,T ,ATLTCS,KC1,YANKS,NYA,
19570615,60054,martb105,T ,YANKS,NYA,ATLTCS,KC1,
19570615,60054,terrr101,T ,YANKS,NYA,ATLTCS,KC1,
19570615,60054,heldw101,T ,YANKS,NYA,ATLTCS,KC1,
19570615,60054,martb102,T ,YANKS,NYA,ATLTCS,KC1,
19570714,60055,mofoh101,T ,CARDS,SLN,TIGRS,DET,
19570714,60055,thorb102,T ,TIGRS,DET,CARDS,SLN,
19570828,60056,alexb101,T ,CUBS,CHN,INDINS,CLE,
19570914,60056,nichd102,T ,INDINS,CLE,CUBS,CHN,
19571015,60057,terww101,T ,GIANTS,SFN,TIGRS,DET,
19571015,60057,dittj101,T ,TIGRS,DET,GIANTS,SFN,
19571116,60058,PTBNL/Cash,T ,BRAVES,MLN,CUBS,CHN,$
19571116,60058,johnb107,T ,BRAVES,MLN,CUBS,CHN,
19571116,60058,kingc102,T ,BRAVES,MLN,CUBS,CHN,
19571116,60058,Leonard Williams,T ,BRAVES,MLN,CUBS,CHN,
19571116,60058,wisec101,T ,CUBS,CHN,BRAVES,MLN,
19571120,60059,zerng101,T ,ATLTCS,KC1,TIGRS,DET,
19571120,60059,martb105,T ,ATLTCS,KC1,TIGRS,DET,
19571120,60059,morgt101,T ,ATLTCS,KC1,TIGRS,DET,
19571120,60059,skizl101,T ,ATLTCS,KC1,TIGRS,DET,
19571120,60059,mcdem102,T ,ATLTCS,KC1,TIGRS,DET,
19571120,60059,thomt106,T ,ATLTCS,KC1,TIGRS,DET,
19571120,60059,tuttb101,T ,TIGRS,DET,ATLTCS,KC1,
19571120,60059,smalj101,T ,TIGRS,DET,ATLTCS,KC1,
19571120,60059,maasd101,T ,TIGRS,DET,ATLTCS,KC1,
19571120,60059,tsitj101,T ,TIGRS,DET,ATLTCS,KC1,
19571120,60059,housf103,T ,TIGRS,DET,ATLTCS,KC1,
19571120,60059,hadlk101,T ,TIGRS,DET,ATLTCS,KC1,
19580403,60059,mcmaj105,T ,TIGRS,DET,ATLTCS,KC1,
19571203,60060,frant101,T ,ORLS,BAL,WSOX,CHA,
19571203,60060,moorr101,T ,ORLS,BAL,WSOX,CHA,
19571203,60060,goodb101,T ,ORLS,BAL,WSOX,CHA,
19571203,60060,dobyl101,T ,WSOX,CHA,ORLS,BAL,
19571203,60060,marsj101,T ,WSOX,CHA,ORLS,BAL,
19571203,60060,hemar101,T ,WSOX,CHA,ORLS,BAL,
19571203,60060,harsj101,T ,WSOX,CHA,ORLS,BAL,
19571204,60061,wynne101,T ,INDINS,CLE,WSOX,CHA,
19571204,60061,smita102,T ,INDINS,CLE,WSOX,CHA,
19571204,60061,minom101,T ,WSOX,CHA,INDINS,CLE,
19571204,60061,hatff101,T ,WSOX,CHA,INDINS,CLE,
19571205,60062,philt101,T ,BRAVES,MLN,CUBS,CHN,
19571205,60062,tayls102,T ,BRAVES,MLN,CUBS,CHN,
19571205,60062,haase101,T ,CUBS,CHN,BRAVES,MLN,
19571205,60062,kaisd101,T ,CUBS,CHN,BRAVES,MLN,
19571205,60062,rushb101,T ,CUBS,CHN,BRAVES,MLN,
19571205,60063,kutym101,T ,CARDS,SLN,REDS,CIN,
19571205,60063,wieat101,T ,CARDS,SLN,REDS,CIN,
19571205,60063,schmw101,T ,CARDS,SLN,REDS,CIN,
19571205,60063,flooc101,T ,REDS,CIN,CARDS,SLN,
19571205,60063,taylj103,T ,REDS,CIN,CARDS,SLN,
19571209,60064,purkb101,T ,PIRATS,PIT,REDS,CIN,
19571209,60064,grosd101,T ,REDS,CIN,PIRATS,PIT,
19571210,60065,pohot101,T ,CUBS,CHN,GIANTS,SFN,
19571210,60065,rodrf101,T ,GIANTS,SFN,CUBS,CHN,
19571216,60066,haddh101,T ,PHILS,PHI,REDS,CIN,
19571216,60066,postw101,T ,REDS,CIN,PHILS,PHI,
19571228,60067,klust101,T ,REDS,CIN,PIRATS,PIT,
19571228,60067,fondd101,T ,PIRATS,PIT,REDS,CIN,
19580123,60068,runnp101,T ,TWINS,WS1,RSOX,BOS,
19580123,60068,peara102,T ,RSOX,BOS,TWINS,WS1,
19580123,60068,zaucn101,T ,RSOX,BOS,TWINS,WS1,
19580128,60069,PTBNL/Cash,T ,TIGRS,DET,GIANTS,SFN,$25000
19580128,60069,finij101,T ,TIGRS,DET,GIANTS,SFN,
19580128,60069,virgo101,T ,GIANTS,SFN,TIGRS,DET,
19580128,60069,harrg101,T ,GIANTS,SFN,TIGRS,DET,
19580218,60070,woodh101,T ,TIGRS,DET,INDINS,CLE,
19580218,60070,portj101,T ,TIGRS,DET,INDINS,CLE,
19580218,60070,hegaj101,T ,INDINS,CLE,TIGRS,DET,
19580218,60070,aguih101,T ,INDINS,CLE,TIGRS,DET,
19580225,60071,bollm101,T ,TWINS,WS1,INDINS,CLE,
19580225,60071,Pete Mesa,T ,INDINS,CLE,TWINS,WS1,
19580327,60072,PTBNL/Cash,T ,TIGRS,DET,INDINS,CLE,$20000
19580327,60072,wojep101,T ,TIGRS,DET,INDINS,CLE,
19580327,60072,bollm101,T ,INDINS,CLE,TIGRS,DET,
19580327,60072,valev101,T ,INDINS,CLE,TIGRS,DET,
19580401,60073,woodg101,T ,INDINS,CLE,ORLS,BAL,
19580401,60073,willd104,T ,INDINS,CLE,ORLS,BAL,
19580401,60073,daleb102,T ,INDINS,CLE,ORLS,BAL,
19580401,60073,dobyl101,T ,ORLS,BAL,INDINS,CLE,
19580401,60073,ferrd102,T ,ORLS,BAL,INDINS,CLE,
19580402,60074,kattr101,T ,GIANTS,SFN,CARDS,SLN,
19580402,60074,kingj101,T ,CARDS,SLN,GIANTS,SFN,
19580403,60075,PTBNL/Cash,T ,CUBS,CHN,GIANTS,SFN,$
19580403,60075,thomb105,T ,GIANTS,SFN,CUBS,CHN,
19580403,60075,speab101,T ,CUBS,CHN,GIANTS,SFN,
19580417,60076,daleb102,T ,ORLS,BAL,ATLTCS,KC1,
19580417,60076,porta101,T ,ATLTCS,KC1,ORLS,BAL,
19580423,60077,kellb103,T ,REDS,CIN,INDINS,CLE,
19580423,60077,hatff101,T ,INDINS,CLE,REDS,CIN,
19580501,60078,berbl101,T ,TWINS,WS1,RSOX,BOS,
19580501,60078,asprk101,T ,RSOX,BOS,TWINS,WS1,
19580508,60079,freeh101,T ,REDS,CIN,CUBS,CHN,
19580508,60079,lownt101,T ,CUBS,CHN,REDS,CIN,
19580520,60080,brosj101,T ,CUBS,CHN,CARDS,SLN,
19580520,60080,darka101,T ,CARDS,SLN,CUBS,CHN,
19580526,60081,schub101,T ,CARDS,SLN,TIGRS,DET,
19580526,60081,Ben Mateosky,T ,TIGRS,DET,CARDS,SLN,
19580612,60082,huntb105,T ,ATLTCS,KC1,INDINS,CLE,
19580612,60082,carrc105,T ,INDINS,CLE,ATLTCS,KC1,
19580613,60083,lonnj101,T ,PHILS,PHI,BRAVES,MLN,
19580613,60083,sawac101,T ,BRAVES,MLN,PHILS,PHI,
19580615,60084,PTBNL/Cash,T ,CARDS,SLN,PIRATS,PIT,$
19580615,60084,freeg102,T ,PIRATS,PIT,CARDS,SLN,
19580615,60084,obrij101,T ,PIRATS,PIT,CARDS,SLN,
19580615,60084,schod101,T ,CARDS,SLN,PIRATS,PIT,
19580615,60085,klipj101,T ,REDS,CIN,DOGRS,LAN,
19580615,60085,bilks101,T ,REDS,CIN,DOGRS,LAN,
19580615,60085,newcd101,T ,DOGRS,LAN,REDS,CIN,
19580623,60085,fowla101,T ,REDS,CIN,DOGRS,LAN,
19580623,60085,rabec101,T ,REDS,CIN,DOGRS,LAN,
19580615,60086,boonr101,T ,TIGRS,DET,WSOX,CHA,
19580615,60086,shawb103,T ,TIGRS,DET,WSOX,CHA,
19580615,60086,fiscb101,T ,WSOX,CHA,TIGRS,DET,
19580615,60086,frant101,T ,WSOX,CHA,TIGRS,DET,
19580615,60087,maasd101,T ,ATLTCS,KC1,YANKS,NYA,
19580615,60087,trucv101,T ,ATLTCS,KC1,YANKS,NYA,
19580615,60087,grimb102,T ,YANKS,NYA,ATLTCS,KC1,
19580615,60087,simph101,T ,YANKS,NYA,ATLTCS,KC1,
19580615,60088,heldw101,T ,ATLTCS,KC1,INDINS,CLE,
19580615,60088,powev101,T ,ATLTCS,KC1,INDINS,CLE,
19580615,60088,marir101,T ,INDINS,CLE,ATLTCS,KC1,
19580615,60088,wardp101,T ,INDINS,CLE,ATLTCS,KC1,
19580615,60088,tomad101,T ,INDINS,CLE,ATLTCS,KC1,
19580623,60089,valev101,T ,TIGRS,DET,TWINS,WS1,
19580623,60089,cicoa101,T ,TWINS,WS1,TIGRS,DET,
19580624,60090,byerb103,T ,TWINS,WS1,RSOX,BOS,
19580624,60090,sprij102,T ,RSOX,BOS,TWINS,WS1,
19580711,60090,sprij102,Tr,TWINS,WS1,RSOX,BOS,
19580711,60090,albaj101,Tp,RSOX,BOS,TWINS,WS1,
19580700,60091,snydj103,T ,PHILS,PHI,WSOX,CHA,
19580700,60091,winkb801,T ,WSOX,CHA,PHILS,PHI,
19580715,60092,johnd102,T ,Toronto,Toronto,GIANTS,SFN,
19580715,60092,cronr101,T ,GIANTS,SFN,Toronto,Toronto,
19580720,60093,sprij102,T ,RSOX,BOS,INDINS,CLE,
19580720,60093,locks102,T ,INDINS,CLE,RSOX,BOS,
19580727,60094,PTBNL/Cash,T ,PHILS,PHI,TIGRS,DET,$
19580727,60094,hegaj101,T ,TIGRS,DET,PHILS,PHI,
19580727,60094,John Turk,T ,PHILS,PHI,TIGRS,DET,
