ID,Last,First,nickname,play_debut,HOF
coonj101,Cooney,John Walter,Johnny,04/19/1921,NOT
coonj102,Cooney,James Joseph,Jimmy,04/19/1890,NOT
coonj103,Cooney,James Edward,Jimmy,09/22/1917,NOT
coonp101,Cooney,Philip Clarence,Phil,09/27/1905,NOT
coons001,Coonrod,Samuel Timothy,Sam,05/26/2019,
coont001,Cooney,Timothy Manus,Tim,04/30/2015,NOT
coonw101,Coon,William K.,William,09/04/1875,NOT
coopb001,Cooper,Brian John,Brian,09/07/1999,NOT
coopc001,Cooper,Cecil Celester,Cecil,09/08/1971,NOT
coopc101,Cooper,Claude William,Claude,04/14/1913,NOT
coopc102,Cooper,Calvin Asa,Cal,09/14/1948,NOT
coopd001,Cooper,Donald James,Don,04/09/1981,NOT
coopd002,Cooper,David Fletcher,David,04/29/2011,NOT
coopg001,Cooper,Gary Clifton,Gary,09/15/1991,NOT
coopg002,Cooper,Garrett Nicholas,Garrett,07/14/2017,NOT
coopg101,Cooper,Gary Nathaniel,Gary,08/25/1980,NOT
coopg102,Cooper,Guy Evans,Guy,05/02/1914,NOT
coopm101,Cooper,Morton Cecil,Mort,09/14/1938,NOT
coopp101,Cooper,Orge Patterson,Pat,05/11/1946,NOT
coops001,Cooper,Scott Kendrick,Scott,09/05/1990,NOT
coopw101,Cooper,Arley Wilbur,Wilbur,08/29/1912,NOT
coopw102,Cooper,William Walker,Walker,09/25/1940,NOT
copem101,Copeland,Mays,Mays,04/27/1935,NOT
copes001,Copeland,Scott Reast,Scott,05/02/2015,NOT
copph101,Coppola,Henry Peter,Henry,04/19/1935,NOT
coppr001,Coppinger,John Thomas,Rocky,06/11/1996,NOT
coqut001,Coquillette,Trace Robert,Trace,09/07/1999,NOT
coraa001,Cora,Jose Alexander,Alex,06/07/1998,NOT
coraj001,Cora,Jose Manuel (Amaro),Joey,04/06/1987,NOT
corba001,Corbin,Archie Ray,Archie,09/10/1991,NOT
corbc101,Corbitt,Claude Elliott,Claude,09/23/1945,NOT
corbd001,Corbett,Douglas Mitchell,Doug,04/10/1980,NOT
corbg101,Corbett,Eugene Louis,Gene,09/19/1936,NOT
corbj101,Corbett,Joseph Aloysius,Joe,08/23/1895,NOT
corbp001,Corbin,Patrick A.,Patrick,04/30/2012,NOT
corbr101,Corbin,Alton Ray,Ray,04/06/1971,NOT
corbs001,Corbett,Sherman Stanley,Sherman,05/29/1988,NOT
corca101,Corcoran,Arthur Andrew,Art,09/09/1915,NOT
corcd001,Corcino,Daniel,Daniel,08/26/2014,NOT
corcj101,Corcoran,John H.,Jack,05/01/1884,NOT
corcj102,Corcoran,John James,John,09/17/1895,NOT
corcl101,Corcoran,Lawrence J.,Larry,05/01/1880,NOT
corcm101,Corcoran,Michael Joseph,Mickey,09/15/1910,NOT
corcm102,Corcoran,Michael J.,Mike,07/15/1884,NOT
corcr001,Corcoran,Roy Elliot,Roy,07/30/2003,NOT
corct001,Corcoran,Timothy Michael,Tim,05/18/1977,NOT
corct002,Corcoran,Timothy Hugh,Tim,06/14/2005,NOT
corct101,Corcoran,Thomas William,Tommy,04/19/1890,NOT
corda001,Cordoba,Allen Octavio,Allen,04/03/2017,NOT
cordc001,Cordero,Chad Patrick,Chad,08/30/2003,NOT
corde001,Cordier,Erik Michael,Erik,09/03/2014,NOT
cordf001,Cordova,Francisco,Francisco,04/02/1996,NOT
cordf002,Cordero,Francisco Javier,Francisco,08/02/1999,NOT
cordf003,Cordero,Franchy (Vargas),Franchy,05/27/2017,NOT
cordj001,Cordero,Jimmy,Jimmy,08/02/2018,NOT
cordm001,Cordova,Martin Kevin,Marty,04/26/1995,NOT
cordr001,Cordell,Ryan Thomas,Ryan,09/03/2018,NOT
cordw001,Cordero,Wilfredo (Nieva),Wil,07/24/1992,NOT
coreb001,Corey,Bryan Scott,Bryan,05/13/1998,NOT
coree101,Corey,Edward Norman,Ed,07/02/1918,NOT
coref101,Corey,Frederick Harrison,Fred,05/01/1878,NOT
corem001,Corey,Mark Franklin,Mark,10/02/2001,NOT
corem101,Corey,Mark Mundell,Mark,09/01/1979,NOT
corgc101,Corgan,Charles Howard,Chuck,09/19/1925,NOT
corhr101,Corhan,Roy George,Roy,04/20/1911,NOT
corkm101,Corkins,Michael Patrick,Mike,09/08/1969,NOT
corkp101,Corkhill,John Stewart,Pop,05/01/1883,NOT
corml001,Cormier,Lance Robert,Lance,06/19/2004,NOT
cormr001,Cormier,Rheal Paul,Rheal,08/15/1991,NOT
cornb001,Cornett,Brad Byron,Brad,06/08/1994,NOT
cornj001,Cornell,Jeffrey Ray,Jeff,06/02/1984,NOT
cornj002,Cornely,John Francis,John,04/29/2015,NOT
cornm101,Cornejo,Nieves Mardie,Mardie,04/08/1978,NOT
cornn001,Cornejo,Nathan John,Nate,08/08/2001,NOT
cornr001,Cornelius,Jonathan Reid,Reid,04/29/1995,NOT
cornt101,Cornutt,Terry Stanton,Terry,04/09/1977,NOT
corpc001,Corporan,Carlos Fernando,Carlos,05/06/2009,NOT
corpm001,Corpas,Manuel,Manuel,07/18/2006,NOT
corrc001,Correa,Carlos Javier,Carlos,06/08/2015,NOT
corre001,Correa,Edwin Josue (Andino),Ed,09/18/1985,NOT
corrf101,Corridon,Frank J.,Frank,04/15/1904,NOT
corrj101,Corriden,"John Michael, Jr.",John,04/20/1946,NOT
corrk001,Correia,Kevin John,Kevin,07/10/2003,NOT
corrp101,Coridan,Philip F.,Phil,07/16/1884,NOT
corrp102,Corrales,Patrick,Pat,08/02/1964,NOT
corrr001,Correia,Ronald Douglas,Rod,06/20/1993,NOT
corrr101,Corriden,"John Michael, Sr.",Red,09/08/1910,NOT
corrv101,Correll,Victor Crosby,Vic,10/04/1972,NOT
corsj001,Corsi,James Bernard,Jim,06/28/1988,NOT
cortb101,Cort,Barry Lee,Barry,04/22/1977,NOT
cortd001,Cortes,David Cardenas,David,08/30/1999,NOT
cortd002,Cortes,Daniel Adam,Dan,09/24/2010,NOT
cortf001,Cortez,Fernando,Fernando,07/05/2005,NOT
cortj101,Cortazzo,John Francis,Jess,09/01/1923,NOT
cortn001,Cortes,Nestor,Nestor,03/31/2018,NOT
corwa101,Corwin,Elmer Nathan,Al,07/25/1951,NOT
cosaj001,Cosart,Jarred Lynn,Jarred,07/12/2013,NOT
coscj101,Coscarart,Joseph Marvin,Joe,04/26/1935,NOT
coscp101,Coscarart,Peter Joseph,Pete,04/26/1938,NOT
coser101,Cosey,Donald Ray,Ray,04/14/1980,NOT
cosgm101,Cosgrove,Michael John,Mike,09/10/1972,NOT
cosmj101,Cosman,James Henry,Jim,10/02/1966,NOT
costc001,Coste,Christopher Robert,Chris,05/26/2006,NOT
costd101,Costello,Daniel Francis,Dan,07/02/1913,NOT
costj001,Costello,John Reilly,John,06/02/1988,NOT
costm001,Costanzo,Michael A.,Mike,05/13/2012,NOT
costs001,Costa,Shane Jeremy,Shane,06/02/2005,NOT
costt001,Costo,Timothy Roger,Tim,09/18/1992,NOT
cotah001,Cota,Humberto Figueroa,Humberto,09/09/2001,NOT
coteh101,Cote,Henry Joseph,Henry,09/16/1894,NOT
cotep101,Cote,Warren Peter,Pete,06/18/1926,NOT
cothc001,Cotham,Caleb Kent,Caleb,07/29/2015,NOT
cottc101,Cottier,Charles Keith,Chuck,04/17/1959,NOT
cottd101,Cotter,Richard Raphael,Dick,08/17/1911,NOT
cottd102,Cotter,Daniel Joseph,Dan,07/16/1890,NOT
cotte101,Cottrell,Ensign Stover,Ensign,06/21/1911,NOT
cotte102,Cotter,Edward Christopher,Ed,06/12/1926,NOT
cotth001,Cotto,Henry,Henry,04/05/1984,NOT
cotth101,Cotter,Harvey Louis,Hooks,04/15/1922,NOT
cottj001,Cotton,Jharel Leandre,Jharel,09/07/2016,NOT
cottn001,Cotts,Neal James,Neal,08/12/2003,NOT
cottt101,Cotter,Thomas Benedict,Tom,09/03/1891,NOT
coucj101,Couch,John Daniel,Johnny,04/11/1917,NOT
coucm101,Couchee,Michael Eugene,Mike,04/05/1983,NOT
cougb101,Coughlin,William Paul,Bill,08/09/1899,NOT
cougd101,Coughlin,Dennis H.,Dennis,04/27/1872,NOT
couge101,Coughlin,Edward E.,Ed,05/15/1884,NOT
cougm101,Coughtry,James Marlan,Marlan,09/02/1960,NOT
cougr101,Coughlin,William Edward,Roscoe,04/22/1890,NOT
coulb101,Coulson,Robert Jackson,Bob,08/04/1908,NOT
coulc101,Coulter,Thomas Lee,Chip,09/18/1969,NOT
could001,Coulombe,Daniel Paul,Daniel,09/16/2014,NOT
coumf101,Coumbe,Frederick Nicholas,Fritz,04/22/1914,NOT
counc001,Counsell,Craig John,Craig,09/17/1995,NOT
courc101,Courtney,Clinton Dawson,Clint,09/29/1951,NOT
coure101,Courtney,Edward Ernest,Ernie,04/17/1902,NOT
courh101,Courtney,Henry Seymour,Harry,09/13/1919,NOT
courj001,Courtright,John Charles,John,05/06/1995,NOT
courr001,Court,Ryan A.,Ryan,07/26/2019,
cousd101,Cousineau,Edward Thomas,Dee,10/06/1923,NOT
cousj001,Cousins,Jake O.,Jake,06/21/2021,
couss001,Cousins,Scott Michael,Scott,09/03/2010,NOT
coutj001,Coutlangus,Jonathan Thomas,Jon,04/07/2007,NOT
coved001,Covey,Dylan Charles,Dylan,04/14/2017,NOT
coveh101,Coveleski,Harry Frank,Harry,09/10/1907,NOT
covej101,Coveney,John Patrick,Jack,09/19/1903,NOT
coves101,Coveleski,Stanley Anthony,Stan,09/10/1912,HOF
covic101,Covington,Chester Rogers,Chet,04/23/1944,NOT
covis101,Covington,Clarence Calvert,Sam,08/25/1913,NOT
covit101,Covington,William Wilkes,Tex,04/25/1911,NOT
coviw101,Covington,John Wesley,Wes,04/19/1956,NOT
cowab101,Cowan,Billy Rolland,Billy,09/09/1963,NOT
cowak001,Cowart,Kaleb Bryant,Kaleb,08/18/2015,NOT
cowea001,Cowens,Alfred Edward,Al,04/06/1974,NOT
cowgc001,Cowgill,Collin Brannen,Collin,07/26/2011,NOT
cowlj001,Cowley,Joseph Alan,Joe,04/13/1982,NOT
cox-b101,Cox,William Richard,Billy,09/20/1941,NOT
cox-b102,Cox,William Donald,Bill,06/06/1936,NOT
cox-b103,Cox,Robert Joe,Bobby,04/14/1968,HOF
cox-c101,Cox,Joseph Casey,Casey,04/15/1966,NOT
cox-d001,Cox,Danny Bradford,Danny,08/06/1983,NOT
cox-d002,Cox,James Darron,Darron,04/06/1999,NOT
cox-d101,Cox,Elmer Joseph,Dick,04/16/1925,NOT
cox-e101,Cox,Ernest Thompson,Ernie,05/05/1922,NOT
cox-f101,Cox,Francis Bernard,Frank,08/13/1884,NOT
cox-g101,Cox,Glenn Melvin,Glenn,09/20/1955,NOT
cox-g102,Cox,George Melvin,George,04/12/1928,NOT
cox-j101,Cox,Jeffrey Lindon,Jeff,07/01/1980,NOT
cox-j102,Cox,James Charles,Jim,07/19/1973,NOT
cox-l101,Cox,Larry Eugene,Larry,04/18/1973,NOT
cox-l102,Cox,Leslie Warren,Les,09/11/1926,NOT
cox-r101,Cox,Plateau Preston Rex,Red,04/17/1920,NOT
cox-s001,Cox,Charles Steven,Steve,09/19/1999,NOT
cox-t101,Cox,William Ted,Ted,09/18/1977,NOT
cox-t102,Cox,Terry Lee,Terry,09/07/1970,NOT
coylb101,Coyle,William Claude,Bill,07/07/1893,NOT
coynt101,Coyne,Martin Albert,Toots,09/28/1914,NOT
cozac101,Cozart,Charles Rhubin,Charlie,04/17/1945,NOT
cozaz001,Cozart,Zachary Warren,Zack,07/07/2011,NOT
cozed001,Cozens,Dylan Wallace,Dylan,06/01/2018,NOT
crabc001,Crabbe,Callix Sadeaq,Callix,04/03/2008,NOT
crabe101,Crabtree,Estel Crayton,Estel,04/18/1929,NOT
crabg101,Crable,George Elmer,George,08/03/1910,NOT
crabr101,Crabb,James Roy,Roy,08/10/1912,NOT
crabt001,Crabtree,Timothy Lyle,Tim,06/23/1995,NOT
cradr001,Cradle,Rickey Nelson,Rickey,07/01/1998,NOT
cradw101,Craddock,Walter Anderson,Walt,09/03/1955,NOT
crafh101,Craft,Harry Francis,Harry,09/19/1937,NOT
crafm101,Craft,Maurice Montague,Molly,08/08/1916,NOT
cragh101,Craghead,Howard Oliver,Howard,04/30/1931,NOT
craia001,Craig,Allen Thomas,Allen,04/08/2010,NOT
craig101,Craig,George McCarty,George,07/19/1907,NOT
craij001,Crain,Jesse Alan,Jesse,08/05/2004,NOT
craip101,Craig,Peter Joel,Pete,09/06/1964,NOT
crair001,Craig,Rodney Paul,Rod,09/11/1979,NOT
crair101,Craig,Roger Lee,Roger,07/17/1955,NOT
craiw001,Craig,William Isaac,Will,08/27/2020,
cramb001,Cramer,Robert Thomas,Bobby,09/13/2010,NOT
cramb101,Cramer,William Wendell,Bill,06/25/1912,NOT
cramd101,Cramer,Edward,Ed,05/11/1883,NOT
cramd102,Cramer,Roger Maxwell,Doc,09/18/1929,NOT
cramg101,Cram,Gerald Allen,Jerry,09/03/1969,NOT
crand101,Crandall,James Otis,Doc,04/24/1908,NOT
crand102,Crandall,Delmar Wesley,Del,06/17/1949,NOT
crane101,Crane,Edward Nicholas,Ed,04/17/1884,NOT
cranf101,Crane,Frederick William Hotchkiss,Fred,05/26/1873,NOT
crans101,Crane,Samuel Newhall,Sam,05/01/1880,NOT
crans102,Crane,Samuel Byrem,Sam,10/02/1914,NOT
cravb101,Craver,William H.,Bill,05/09/1871,NOT
cravg101,Cravath,Clifford Carlton,Gavvy,04/18/1908,NOT
cravt001,Cravy,Tyler Jay,Tyler,06/02/2015,NOT
crawb001,Crawford,Brandon Michael,Brandon,05/27/2011,NOT
crawc001,Crawford,Carlos Lamonte,Carlos,06/07/1996,NOT
crawc002,Crawford,Carl Demonte,Carl,07/20/2002,NOT
crawe001,Crawford,Evan Shane,Evan,04/15/2012,NOT
crawf101,Crawford,Forrest A.,Forrest,07/30/1906,NOT
crawg101,Crawford,Glenn Martin,Glenn,04/22/1945,NOT
crawg102,Crawford,George,George,10/08/1890,NOT
crawj001,Crawford,Joseph Randal,Joe,04/07/1997,NOT
crawj002,Crawford,John Paul,J.P.,09/05/2017,NOT
crawj101,Crawford,Rufus,Jake,09/07/1952,NOT
crawj102,Crawford,James Frederick,Jim,04/06/1973,NOT
crawk001,Crawford,Kutter Martin,Kutter,09/05/2021,
crawk101,Crawford,Kenneth Daniel,Ken,09/06/1915,NOT
crawl101,Crawford,Charles Lowrie,Larry,07/21/1937,NOT
crawp001,Crawford,Paxton Keith,Paxton,07/01/2000,NOT
crawp101,Crawford,Clifford Rankin,Pat,04/18/1929,NOT
craws001,Crawford,Steven Ray,Steve,09/02/1980,NOT
craws101,Crawford,Samuel Earl,Sam,09/10/1899,HOF
craww101,Crawford,Willie Murphy,Willie,09/16/1964,NOT
creag101,Creamer,George W.,George,05/01/1878,NOT
credj001,Crede,Joseph,Joe,09/12/2000,NOT
creeb101,Cree,William Franklin,Birdie,09/17/1908,NOT
creec101,Creeden,Cornelius Stephen,Connie,04/28/1943,NOT
creed001,Creek,Paul Douglas,Doug,09/17/1995,NOT
creeg101,Creely,August L.,Gus,10/09/1890,NOT
creej101,Creel,Jack Dalton,Jack,04/22/1945,NOT
creek001,Creel,Steven Keith,Keith,05/25/1982,NOT
creem101,Creegan,Mark,Mark,04/17/1884,NOT
creep101,Creeden,Patrick Francis,Pat,04/14/1931,NOT
cregb101,Creger,Bernard Odell,Bernie,04/29/1947,NOT
cregp101,Cregan,Peter James,Pete,09/08/1899,NOT
cremb101,Cremins,Robert Anthony,Bob,08/17/1927,NOT
cresc001,Crespo,Cesar Antonio (Claudio),Cesar,05/29/2001,NOT
cresc101,Crespi,Frank Angelo Joseph,Creepy,09/14/1938,NOT
cresf001,Crespo,Felipe Javier (Clausio),Felipe,04/28/1996,NOT
cresj001,Cressend,John Baptiste,Jack,08/26/2000,NOT
cresw101,Cress,Walker James,Walker,04/27/1948,NOT
crewt001,Crews,Stanley Timothy,Tim,07/27/1987,NOT
crick001,Crick,Kyle Daniel,Kyle,06/22/2017,NOT
crics001,Crichton,Stefan Brook,Stefan,04/16/2017,NOT
cridj101,Crider,Jerry Stephen,Jerry,05/21/1969,NOT
crigl101,Criger,Louis,Lou,09/21/1896,NOT
crimc001,Crim,Charles Robert,Chuck,04/08/1987,NOT
crimj101,Crimian,John Melvin,Jack,07/03/1951,NOT
cripd101,Cripe,David Gordon,Dave,09/10/1978,NOT
crisb101,Cristall,William Arthur,Bill,09/03/1901,NOT
crisc001,Crisp,Covelli Loyce,Coco,08/15/2002,NOT
crisc002,Criswell,Cooper,Cooper,08/27/2021,
crisc101,Crist,Chester Arthur,Ches,05/18/1906,NOT
crisd101,Criss,Dode,Dode,04/20/1908,NOT
crisd102,Criscione,David Gerald,Dave,07/17/1977,NOT
crisj101,Crisp,Joseph Shelby,Joe,09/02/1910,NOT
crisl101,Cristante,Dante Leo,Leo,04/21/1951,NOT
crisn001,Crismatt,Nabil Antonio,Nabil,08/17/2020,
crisp101,Crisham,Patrick J.,Pat,05/05/1899,NOT
crist101,Criscola,Anthony Paul,Tony,04/15/1942,NOT
crith101,Critz,Hugh Melville,Hughie,05/31/1924,NOT
critm101,Critchley,Morris Arthur,Morrie,05/08/1882,NOT
crocc101,Crocker,Claude Arthur,Claude,08/01/1944,NOT
crocd101,Crockett,David Solomon,Davey,07/11/1901,NOT
crocg001,Crochet,Garrett Nolan,Garrett,09/18/2020,
crock001,Crockett,Kyle Richard,Kyle,05/16/2014,NOT
crofa101,Croft,Arthur F.,Art,05/04/1875,NOT
crofh101,Croft,Henry T.,Harry,05/19/1899,NOT
crolf101,Crolius,Frederick Joseph,Fred,04/19/1901,NOT
cromd001,Cromer,David Thomas,D.T.,04/05/2000,NOT
cromh101,Crompton,Herbert Bryan,Herb,04/26/1937,NOT
cromn101,Crompton,Edward,Ned,09/13/1909,NOT
cromt001,Cromer,Roy Bunyan,Tripp,09/07/1993,NOT
cromw101,Cromartie,Warren Livingston,Warren,09/06/1974,NOT
cronb101,Cronin,William Patrick,Bill,07/04/1928,NOT
cronc001,Cron,Christopher John,Chris,08/15/1991,NOT
cronc002,Cron,Christopher John,C.J.,05/03/2014,NOT
crond101,Cronin,Daniel T.,Dan,07/09/1884,NOT
cronj001,Cronenworth,Jacob John,Jake,07/26/2020,
cronj101,Cronin,Joseph Edward,Joe,04/29/1926,HOF
cronj102,Cronin,John J.,Jack,08/24/1895,NOT
cronj103,Cronin,James John,Jim,07/04/1929,NOT
cronk001,Cron,Kevin Scott,Kevin,05/24/2019,
cronr101,Crone,Raymond Hayes,Ray,04/13/1954,NOT
crooj101,Crooks,Charles John,Jack,09/26/1889,NOT
croot101,Crooke,Thomas Aloysius,Tom,09/29/1909,NOT
crosa101,Cross,Amos C.,Amos,04/22/1885,NOT
crosb001,Crosby,Richard Stephen,Bubba,05/29/2003,NOT
crosb002,Crosby,Robert Edward,Bobby,09/02/2003,NOT
crosc001,Crosby,Casey W.,Casey,06/01/2012,NOT
crosc101,Cross,Clarence M.,Clarence,05/05/1884,NOT
crose101,Crosby,Edward Carlton,Ed,07/12/1970,NOT
crosf101,Cross,Frank Atwell,Frank,05/20/1901,NOT
crosf102,Crossin,Frank Patrick,Frank,09/24/1912,NOT
crosf103,Crosetti,Frank Peter Joseph,Frankie,04/12/1932,NOT
crosg101,Crosby,George Washington,George,05/22/1884,NOT
crosj101,Cross,Joffre James,Jeff,09/27/1942,NOT
crosj102,Cross,Joseph A.,Joe,09/05/1888,NOT
crosk101,Crosby,Kenneth Stewart,Ken,08/05/1975,NOT
crosl101,Cross,Lafayette Napoleon,Lave,04/23/1887,NOT
crosl102,Cross,George Lewis,Lew,08/06/1893,NOT
crosm101,Cross,Montford Montgomery,Monte,09/27/1892,NOT
crotd101,Crothers,Douglass,Doug,08/03/1884,NOT
crotj101,Crotty,Joseph P.,Joe,05/04/1882,NOT
crotm001,Crotta,Michael John,Michael,04/03/2011,NOT
croub101,Crouse,Clyde Elsworth,Buck,08/01/1923,NOT
croub102,Crouch,William Henry,Bill,07/12/1910,NOT
croub103,Crouch,William Elmer,Bill,05/09/1939,NOT
crouf101,Croucher,Frank Donald,Frank,04/18/1939,NOT
crouh001,Crouse,Hans Michael,Hans,09/26/2021,
crouj101,Crouch,Jack Albert,Jack,09/18/1930,NOT
crour001,Croushore,Richard Steven,Rich,05/18/1998,NOT
crouz001,Crouch,Zachary Quinn,Zach,06/04/1988,NOT
crowa001,Crow,Aaron James,Aaron,03/31/2011,NOT
crowb101,Crowley,William Michael,Bill,04/26/1875,NOT
crowb102,Crowell,William Theodore,Billy,04/20/1887,NOT
crowc101,Crowell,Minot Joy,Cap,06/23/1915,NOT
crowd001,Crow,Paul Dean,Dean,05/29/1998,NOT
crowd101,Crow,Donald Leroy,Don,07/25/1982,NOT
crowe101,Crowley,Edgar Jewel,Ed,06/21/1928,NOT
crowg101,Crowe,George Daniel,George,04/16/1952,NOT
crowg102,Crowder,Alvin Floyd,General,07/24/1926,NOT
crowj001,Crowell,James Everette,Jim,09/12/1997,NOT
crowj101,Crowley,John A.,John,05/01/1884,NOT
crowt001,Crowe,Trevor Thornton,Trevor,04/09/2009,NOT
crowt101,Crowley,Terrence Michael,Terry,09/04/1969,NOT
croww001,Crowe,William Chandler,Wil,08/22/2020,
croww101,Crowson,Thomas Woodrow,Woody,04/17/1945,NOT
croze001,Crozier,Eric Le Roi,Eric,09/04/2004,NOT
crucf001,Cruceta,Francisco Alberto,Francisco,09/21/2004,NOT
crudm001,Crudale,Michael Christopher,Mike,04/10/2002,NOT
cruiw101,Cruise,Walton Edwin,Walton,04/14/1914,NOT
crumb101,Crump,Arthur Elliott,Buddy,09/28/1924,NOT
crumc101,Crum,Clarence Newton,Cal,05/04/1917,NOT
crumg101,Crumling,Eugene Leon,Gene,09/11/1945,NOT
crumr101,Crumpler,Roy Maxton,Roy,09/16/1920,NOT
crutd101,Crutcher,Richard Luther,Dick,04/14/1914,NOT
crutp101,Cruthers,Charles Preston,Press,09/29/1913,NOT
cruzd001,Cruz,Deivi (Garcia),Deivi,04/01/1997,NOT
cruze001,Cruz,Enrique Michael,Enrique,04/02/2003,NOT
cruzf001,Cruz,Fausto Santiago,Fausto,04/10/1994,NOT
cruzh101,Cruz,Hector Louis (Dilan),Hector,08/11/1973,NOT
cruzh102,Cruz,Henry Acosta,Henry,04/18/1975,NOT
cruzi001,Cruz,Luis Ivan,Ivan,07/18/1997,NOT
cruzj001,Cruz,Jose (Dilan),Jose,09/19/1970,NOT
cruzj002,Cruz,Julio Louis,Julio,07/04/1977,NOT
cruzj003,Cruz,Jacob,Jacob,07/18/1996,NOT
cruzj004,Cruz,Jose Luis,Jose,05/31/1997,NOT
cruzj005,Cruz,Juan Carlos,Juan,08/21/2001,NOT
cruzj006,Cruz,Jesus,Jesus,08/18/2020,
cruzl001,Cruz,Luis Alfonso (Bojorquez),Luis,09/02/2008,NOT
cruzn001,Cruz,Nelson,Nelson,08/01/1997,NOT
cruzn002,Cruz,Nelson Ramon,Nelson,09/17/2005,NOT
cruzo001,Cruz,Oneil,Oneil,10/02/2021,
cruzr001,Cruz,Rhiner Allen (Montero),Rhiner,04/07/2012,NOT
cruzt001,Cruz,Todd Ruben,Todd,09/04/1978,NOT
cruzt002,Cruz,Arnoldi Anthony,Tony,05/24/2011,NOT
cruzt101,Cruz,Cirilo (Dilan),Tommy,09/04/1973,NOT
cruzv101,Cruz,Victor Manuel,Victor,06/24/1978,NOT
cubbm101,Cubbage,Michael Lee,Mike,04/07/1974,NOT
cubid001,Cubillan,Darwin Harrikson (Salom),Darwin,05/20/2000,NOT
cucca101,Cuccinello,Alfred Edward,Al,05/17/1935,NOT
cuccc101,Cuccurullo,Arthur Joseph,Cookie,10/03/1943,NOT
cucct101,Cuccinello,Anthony Francis,Tony,04/15/1930,NOT
cuddm001,Cuddyer,Michael Brent,Michael,09/23/2001,NOT
cudwj101,Cudworth,James Alaric,Jim,07/27/1884,NOT
cuelb101,Cuellar,Robert,Bobby,09/09/1977,NOT
cuelc101,Cuellar,Jesus Patracis,Charlie,07/02/1950,NOT
cuelm101,Cuellar,Miguel Angel (Santana),Mike,04/18/1959,NOT
cuetd101,Cueto,Dagoberto (Concepcion),Bert,06/18/1961,NOT
cuetj001,Cueto,Johnny (Ortiz),Johnny,04/03/2008,NOT
cuetm101,Cueto,Manuel (Melo),Manuel,06/25/1914,NOT
cuevn001,Cuevas,Noel A.,Noel,04/22/2018,NOT
cuevw001,Cuevas,William Enrique,William,04/21/2016,NOT
cuffj101,Cuff,John Patrick,John,09/11/1884,NOT
culbc001,Culberson,Charles Edward,Charlie,05/13/2012,NOT
culbl101,Culberson,Delbert Leon,Leon,05/16/1943,NOT
cullb101,Culloton,Bernard Aloysius,Bud,04/16/1925,NOT
culld101,Culler,Richard Broadus,Dick,09/19/1936,NOT
cullj101,Cullen,John Patrick,Jack,09/09/1962,NOT
cullj102,Cullen,John Joseph,John,08/18/1884,NOT
culln101,Cullop,Norman Andrew,Nick,05/20/1913,NOT
culln102,Cullop,Henry Nicholas,Nick,04/14/1926,NOT
cullr101,Cullenbine,Roy Joseph,Roy,04/19/1938,NOT
cullt101,Cullen,Timothy Leo,Tim,08/08/1966,NOT
culmw101,Culmer,Wilfred Hillard,Wil,04/12/1983,NOT
culpb101,Culp,William Edward,Bill,09/08/1910,NOT
culpb102,Culp,Benjamin Baldy,Benny,09/17/1942,NOT
culpr101,Culp,Raymond Leonard,Ray,04/10/1963,NOT
culvg101,Culver,George Raymond,George,09/07/1966,NOT
cumbj101,Cumberland,John Sheldon,John,09/27/1968,NOT
cummc101,Cummings,William Arthur,Candy,04/22/1872,HOF
cummj001,Cummings,John Russell,John,04/10/1993,NOT
cummj101,Cummings,John William,Jack,09/11/1926,NOT
cummm001,Cummings,Midre Almeric,Midre,09/10/1993,NOT
cumms001,Cummings,Steven Brent,Steve,06/24/1989,NOT
cumpb001,Cumpton,Brandon Tyler,Brandon,06/15/2013,NOT
cunna001,Cunningham,Aaron R.,Aaron,08/31/2008,NOT
cunnb001,Cunniff,Brandon Michael,Brandon,04/07/2015,NOT
cunnb101,Cunningham,William James,Bill,09/12/1910,NOT
cunnb102,Cunningham,William Aloysius,Bill,07/14/1921,NOT
cunnb103,Cunningham,Ellsworth Elmer,Bert,09/15/1887,NOT
cunnb104,Cunningham,Bruce Lee,Bruce,05/07/1929,NOT
cunng101,Cunningham,George Harold,George,04/14/1916,NOT
cunnj101,Cunningham,Joseph Robert,Joe,06/30/1954,NOT
cunnm101,Cunningham,Mody,Mike,08/31/1906,NOT
cunnr101,Cunningham,Raymond Lee,Ray,09/16/1931,NOT
cunnt001,Cunningham,Thomas David,Todd,07/30/2013,NOT
cunnw001,Cunnane,William Joseph,Will,04/03/1997,NOT
cuppn101,Cuppy,George Joseph,Nig,04/16/1892,NOT
curld101,Curley,Walter James,Doc,09/12/1899,NOT
currb101,Currie,William Cleveland,Bill,04/13/1955,NOT
currc101,Currie,Clarence Franklin,Clarence,04/25/1902,NOT
currg101,Curry,George James,George,07/16/1911,NOT
currj101,Curry,James L.,Jim,10/02/1909,NOT
currl101,Currence,Delancey Lafayette,Lafayette,07/24/1975,NOT
currm101,Currie,Archibald Murphy,Murphy,08/31/1916,NOT
currp101,Currin,Perry Gilmore,Perry,06/29/1947,NOT
currp102,Curran,John Henry,John,09/12/1876,NOT
currs001,Curry,Stephen Thomas,Steve,07/10/1988,NOT
currs101,Curran,Simon Francis,Sammy,08/01/1902,NOT
currt101,Curry,George Anthony,Tony,04/12/1960,NOT
currw101,Curry,Wesley,Wes,08/06/1884,NOT
curtc001,Curtis,Chad David,Chad,04/08/1992,NOT
